base_time,base_x,joint_time,target_pos_0,actual_pos_0,actual_vel_0,target_pos_1,actual_pos_1,actual_vel_1,target_pos_2,actual_pos_2,actual_vel_2,target_pos_3,actual_pos_3,actual_vel_3,target_pos_4,actual_pos_4,actual_vel_4,target_pos_5,actual_pos_5,actual_vel_5,target_pos_6,actual_pos_6,actual_vel_6,target_pos_7,actual_pos_7,actual_vel_7,torque_time,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,contact_time,contact_fx,contact_fy,contact_fz,contact_magnitude
2.697999999999814,0.8182569806965466,,,,,,,,,,,,,,,,,,,,,,,,,,2.697999999999814,0.013629709316715699,-0.1183288963138332,-0.07468903710943575,0.3427309482897302,0.02254077831478596,0.013610897126267129,0.0013566839034606635,-0.0015701625171364534,2.697999999999814,0.0,0.0,0.0,0.0
2.6989999999998138,0.8188688738873267,,,,,,,,,,,,,,,,,,,,,,,,,,2.6989999999998138,0.028113733927389292,0.08120755367697878,0.057935581006561876,-0.36645997850461076,0.019504501933566364,0.0070679453527663135,-0.009940351680171988,0.003906829716906526,2.6989999999998138,0.0,0.0,0.0,0.0
2.6999999999998137,0.819478841007735,,,,,,,,,,,,,,,,,,,,,,,,,,2.6999999999998137,-0.013073042800248486,-0.02129034703236199,-0.022608647504972535,0.3942691495708771,-0.00833608740002962,-0.0015335396539195578,0.0011787849707170493,-0.0014150724236773275,2.6999999999998137,0.0,0.0,0.0,0.0
2.7009999999998136,0.8200875898195678,,,,,,,,,,,,,,,,,,,,,,,,,,2.7009999999998136,0.006559069933104594,0.023798749944746178,-0.010064950595243349,-0.4119382836390762,0.01236481873373945,0.006633795643717466,-0.0004839465494044855,-1.1995352273290287e-05,2.7009999999998136,0.0,0.0,0.0,0.0
2.7019999999998134,0.8206963133912022,,,,,,,,,,,,,,,,,,,,,,,,,,2.7019999999998134,0.02441807101747903,-0.061459738237316264,-0.0035989954839914517,0.3887069502727631,0.01630493656224632,0.008499085551218232,-0.004896219535317849,0.0010790567136457277,2.7019999999998134,0.0,0.0,0.0,0.0
2.7029999999998133,0.8213035654876399,,,,,,,,,,,,,,,,,,,,,,,,,,2.7029999999998133,0.018811753520655408,0.03538020837914213,-0.013855828745949324,-0.41009734150689403,0.021366053504574944,0.009920973983097037,-0.002536250236590164,0.0009282754619772378,2.7029999999998133,0.0,0.0,0.0,0.0
2.703999999999813,0.821909633153679,,,,,,,,,,,,,,,,,,,,,,,,,,2.703999999999813,0.0212427227092592,-0.06975518278596465,0.0002651331806409196,0.3883032453574363,0.01854023954454247,0.009539940590343042,-0.005546878310338121,0.001366836002478243,2.703999999999813,0.0,0.0,0.0,0.0
2.704999999999813,0.8225139834135182,,,,,,,,,,,,,,,,,,,,,,,,,,2.704999999999813,0.003553017116581625,0.10908310285652972,0.022715931418242265,-0.37161739814816647,0.002539704958947779,0.0007526891989354315,-0.0025555502340254142,0.0009856169956104412,2.704999999999813,0.0,0.0,0.0,0.0
2.705999999999813,0.8231170683432435,,,,,,,,,,,,,,,,,,,,,,,,,,2.705999999999813,0.004427508561531818,-0.11373107352967082,-0.04812148721408942,0.35455972190743534,0.013961603637429133,0.00906984160076818,0.00017928299707231193,-0.0009693254398579643,2.705999999999813,0.0,0.0,0.0,0.0
2.706999999999813,0.8237196917401505,,,,,,,,,,,,,,,,,,,,,,,,,,2.706999999999813,0.027709979442775035,0.07787150926041736,0.03409728284118696,-0.3769687439023495,0.016415046693954105,0.006678671154753291,-0.0061264950349513144,0.002424422467733514,2.706999999999813,0.0,0.0,0.0,0.0
2.707999999999813,0.8243208080802842,,,,,,,,,,,,,,,,,,,,,,,,,,2.707999999999813,0.013332958867526792,-0.10306807560360137,-0.04811395425754368,0.35746263896325836,0.01972944782759818,0.01072366180196913,-0.0009101277251203676,-0.000409879379298643,2.707999999999813,0.0,0.0,0.0,0.0
2.7089999999998127,0.8249208095429935,,,,,,,,,,,,,,,,,,,,,,,,,,2.7089999999998127,0.024954887301558537,0.0702982875708305,0.034028818652504095,-0.3786375241191457,0.01777431042724602,0.00739695466317678,-0.006534194371844876,0.0025942722150489816,2.7089999999998127,0.0,0.0,0.0,0.0
2.7099999999998126,0.8255192083862644,,,,,,,,,,,,,,,,,,,,,,,,,,2.7099999999998126,0.009425254829372731,-0.05055437844958327,-0.019833402837991267,0.3855622165374407,0.013095578820192744,0.007535875436983332,-0.0009121878072416156,-0.00035195518716513163,2.7099999999998126,0.0,0.0,0.0,0.0
2.7109999999998124,0.8261164199096048,,,,,,,,,,,,,,,,,,,,,,,,,,2.7109999999998124,0.01354441869263931,0.037145617888053484,-0.0016676848293132093,-0.40354008843536415,0.015938768627959066,0.006923643711593685,-0.004413596599615005,0.001761078737129855,2.7109999999998124,0.0,0.0,0.0,0.0
2.7119999999998123,0.8267127057101419,,,,,,,,,,,,,,,,,,,,,,,,,,2.7119999999998123,0.019949082717380523,-0.0697643009708172,-0.00875484280932488,0.3837753606797691,0.01612240997219714,0.009271273118743963,-0.0021150974919583233,0.00011358590872323233,2.7119999999998123,0.0,0.0,0.0,0.0
2.7129999999998122,0.8273075473969493,,,,,,,,,,,,,,,,,,,,,,,,,,2.7129999999998122,0.01886077897584118,0.044223380932845585,-0.00555350160924703,-0.40305234872253176,0.018495530313160646,0.007394295226329328,-0.0021755604737651395,0.0019456724418674201,2.7129999999998122,0.0,0.0,0.0,0.0
2.713999999999812,0.827901336256951,,,,,,,,,,,,,,,,,,,,,,,,,,2.713999999999812,0.017383413265073644,-0.07376372960137156,-0.005072187272017546,0.3845247035393204,0.016452325728950702,0.009123834663872144,-0.002216715442102718,0.00012731806365557773,2.713999999999812,0.0,0.0,0.0,0.0
2.714999999999812,0.8284936566846178,,,,,,,,,,,,,,,,,,,,,,,,,,2.714999999999812,0.026491137790354585,0.07230372168784494,0.0064138229880785335,-0.3894296408511784,0.023908308771621603,0.01038402135560981,-0.002238851637471319,0.001953223355726832,2.714999999999812,0.0,0.0,0.0,0.0
2.715999999999812,0.8290849184722484,,,,,,,,,,,,,,,,,,,,,,,,,,2.715999999999812,0.01156420441774951,-0.09312913650156457,-0.01972728581205736,0.37273292506354655,0.017711157683969157,0.008726049586509622,-0.0024089950507957215,0.0009155521879669064,2.715999999999812,0.0,0.0,0.0,0.0
2.716999999999812,0.8296747960781877,,,,,,,,,,,,,,,,,,,,,,,,,,2.716999999999812,0.023659346479227142,0.062302632579741696,0.009021960491344405,-0.3919557003432895,0.015896300743579863,0.00750157783816281,-0.0023833642236540833,0.0012510373634394573,2.716999999999812,0.0,0.0,0.0,0.0
2.7179999999998117,0.8302634036067341,,,,,,,,,,,,,,,,,,,,,,,,,,2.7179999999998117,0.012628726907396914,-0.08653872497913509,-0.01948891212033761,0.3753222715597566,0.016519666050462088,0.0075779921146748915,-0.0023040543779393394,0.0006882384741159491,2.7179999999998117,0.0,0.0,0.0,0.0
2.7189999999998116,0.8308508958279439,,,,,,,,,,,,,,,,,,,,,,,,,,2.7189999999998116,0.021302065203076925,0.05895795976700864,0.00828708669597189,-0.39346666113643924,0.015378081092258845,0.007414573986880901,-0.0022404225896815334,0.001268105580758403,2.7189999999998116,0.0,0.0,0.0,0.0
2.7199999999998115,0.8314372498954398,,,,,,,,,,,,,,,,,,,,,,,,,,2.7199999999998115,0.031589120789709546,-0.0801084887434711,-0.015796048217058357,0.3792120840665145,0.034187006339986704,0.01641396630769845,-0.002176736495527699,0.0006354166435678763,2.7199999999998115,0.0,0.0,0.0,0.0
2.7209999999998113,0.8320225008082888,,,,,,,,,,,,,,,,,,,,,,,,,,2.7209999999998113,0.021652588002013515,0.050370155418272666,0.006815264828365388,-0.3970748242134923,0.01989505905083349,0.007546997339015293,-0.0026237550581625045,0.003727852353515897,2.7209999999998113,0.0,0.0,0.0,0.0
2.7219999999998112,0.8326061902004942,,,,,,,,,,,,,,,,,,,,,,,,,,2.7219999999998112,0.015390474526171219,-0.07788531724438139,-0.013618434013286773,0.3811104458107957,0.015167516011011895,0.008242153478057323,-0.0025332738986281063,-0.0013527580195892997,2.7219999999998112,0.0,0.0,0.0,0.0
2.722999999999811,0.8331885625975652,,,,,,,,,,,,,,,,,,,,,,,,,,2.722999999999811,0.018260864300867916,0.053621729775182106,0.0029311759203111826,-0.3977131996906977,0.014916396627141039,0.005703693890625017,-0.0023695451854297313,0.003266516773342376,2.722999999999811,0.0,0.0,0.0,0.0
2.723999999999811,0.8337700486779495,,,,,,,,,,,,,,,,,,,,,,,,,,2.723999999999811,0.013000202346576797,-0.07754688466519802,-0.010553882005116484,0.3828746341938727,0.01379963823495418,0.007430849026812236,-0.0022094404220299917,-0.0014827206133482271,2.723999999999811,0.0,0.0,0.0,0.0
2.724999999999811,0.8343504334242932,,,,,,,,,,,,,,,,,,,,,,,,,,2.724999999999811,0.048518719976990365,0.03538230974208578,-0.009965795932033129,-0.40928708681467285,0.04439585759449108,0.02065141025866666,-0.002074007376126827,0.0031983259646884824,2.724999999999811,0.0,0.0,0.0,0.0
2.725999999999811,0.8349300056711503,,,,,,,,,,,,,,,,,,,,,,,,,,2.725999999999811,0.019586235038624514,-0.07240187909325885,0.009660281932274375,0.39337498196592613,0.021803838073003415,0.007853962271625825,-0.002770067447369378,0.0026079757220148414,2.725999999999811,0.0,0.0,0.0,0.0
2.7269999999998107,0.8355075508284112,,,,,,,,,,,,,,,,,,,,,,,,,,2.7269999999998107,0.01939065106179874,0.0467152541272807,-0.016761913283230446,-0.40911758976116847,0.01448712392490754,0.007409840424270042,-0.0026240394288720484,-5.955198395381396e-05,2.7269999999998107,0.0,0.0,0.0,0.0
2.7279999999998106,0.8360841277340948,,,,,,,,,,,,,,,,,,,,,,,,,,2.7279999999998106,0.01129849754704175,-0.06929969645641584,0.010140848859536172,0.39584740509767524,0.013062332622437455,0.005317537295762609,-0.002399973927349636,0.0019400890200556207,2.7279999999998106,0.0,0.0,0.0,0.0
2.7289999999998105,0.8366596548459652,,,,,,,,,,,,,,,,,,,,,,,,,,2.7289999999998105,0.01703768689383571,0.04767902486591055,-0.018477071468645877,-0.410581093911133,0.012157713175971563,0.00587793322785517,-0.002029025793565109,-0.00036033086214555966,2.7289999999998105,0.0,0.0,0.0,0.0
2.7299999999998104,0.8372345458083594,,,,,,,,,,,,,,,,,,,,,,,,,,2.7299999999998104,0.052404000587466554,-0.10893479779669024,-0.010679605152266004,0.3755887296842412,0.054092329096972036,0.026241537216273494,-0.0018689539837887378,0.0018764128506096342,2.7299999999998104,0.0,0.0,0.0,0.0
2.7309999999998102,0.8378084746263463,,,,,,,,,,,,,,,,,,,,,,,,,,2.7309999999998102,0.030169545652017488,0.06332987234021412,0.01478709096253246,-0.3929004402880867,0.023639724811677025,0.006512110248443049,-0.0027822870737345172,0.005293751326969305,2.7309999999998102,0.0,0.0,0.0,0.0
2.73199999999981,0.8383804342300488,,,,,,,,,,,,,,,,,,,,,,,,,,2.73199999999981,0.010563660032711628,-0.08560559355247621,-0.017890084184030465,0.3809792414373503,0.01361868385944607,0.008132428367589317,-0.0026201022035742313,-0.0025950600085624708,2.73199999999981,0.0,0.0,0.0,0.0
2.73299999999981,0.8389512983284636,,,,,,,,,,,,,,,,,,,,,,,,,,2.73299999999981,0.01694156017827768,0.0633668587148438,0.011026692151399425,-0.3944627475426559,0.011132851865166549,0.003278086549187686,-0.002330892104096236,0.004410611927452489,2.73299999999981,0.0,0.0,0.0,0.0
2.73399999999981,0.8395214677853857,,,,,,,,,,,,,,,,,,,,,,,,,,2.73399999999981,0.008041364199547464,-0.08098295383812171,-0.015809812244420393,0.3836277654159159,0.010323775519375845,0.005997794778204812,-0.001343619269819506,-0.003034630293098195,2.73399999999981,0.0,0.0,0.0,0.0
2.73499999999981,0.840090926420066,,,,,,,,,,,,,,,,,,,,,,,,,,2.73499999999981,0.06863696533004865,-0.0003149567446309731,-0.026132767001016702,-0.4307218674635645,0.06331627725210678,0.029880000819831422,-0.0012719076872440482,0.004324704038337497,2.73499999999981,0.0,0.0,0.0,0.0
2.7359999999998097,0.8406598397399238,,,,,,,,,,,,,,,,,,,,,,,,,,2.7359999999998097,0.027661974820698418,-0.052023920503873194,0.03894672619673805,0.41601004988684737,0.025210687497510032,0.006818769521629098,-0.002464490107930078,0.004126378737223093,2.7359999999998097,0.0,0.0,0.0,0.0
2.7369999999998096,0.841226296230638,,,,,,,,,,,,,,,,,,,,,,,,,,2.7369999999998096,0.014609612182564874,0.03174822492141195,-0.04245594673692592,-0.42804032381845797,0.012646079740530515,0.007051977811388799,-0.002353292810123691,-0.0013210762158359073,2.7369999999998096,0.0,0.0,0.0,0.0
2.7379999999998095,0.8417921571478455,,,,,,,,,,,,,,,,,,,,,,,,,,2.7379999999998095,0.00932227491526192,-0.05192746566049214,0.03967156805143528,0.41849713498361646,0.009015582407144507,0.0029774023510461102,-0.002119066912444576,0.0030403081470915362,2.7379999999998095,0.0,0.0,0.0,0.0
2.7389999999998094,0.8423570369897518,,,,,,,,,,,,,,,,,,,,,,,,,,2.7389999999998094,0.011973442755764577,0.036973388923290385,-0.04532857459265545,-0.4295268696165489,0.008337987150333492,0.004242039807982389,-0.0007274640896757414,-0.001904675902576679,2.7389999999998094,0.0,0.0,0.0,0.0
2.7399999999998093,0.842921787513245,,,,,,,,,,,,,,,,,,,,,,,,,,2.7399999999998093,0.07102670378065365,-0.13604558415479429,-0.004784112097673443,0.37495965411653687,0.07188618056046853,0.035099344781589936,-0.0007353733272178914,0.002935936093750162,2.7399999999998093,0.0,0.0,0.0,0.0
2.740999999999809,0.8434857228405008,,,,,,,,,,,,,,,,,,,,,,,,,,2.740999999999809,0.03811225256529348,0.07593012010755035,0.021766823107636803,-0.3912802358766442,0.026545303550986478,0.0051927794125984136,-0.0021706091374453845,0.006709443680010139,2.740999999999809,0.0,0.0,0.0,0.0
2.741999999999809,0.8440474601072028,,,,,,,,,,,,,,,,,,,,,,,,,,2.741999999999809,0.005258193615916111,-0.09261956823577,-0.021395261454931046,0.3835752221651553,0.011499121153256221,0.007826896912124015,-0.002113225446324807,-0.0038437808508732935,2.741999999999809,0.0,0.0,0.0,0.0
