step,sim_time,real_time,base_x,base_y,base_z,base_pitch,front_joint_pos,front_joint_vel,front_joint_torque,back_joint_pos,back_joint_vel,back_joint_torque,fore_leg_pos,fore_leg_vel,fore_leg_torque,hind_leg_pos,hind_leg_vel,hind_leg_torque,fore_leg_2_joint_pos,fore_leg_2_joint_vel,fore_leg_2_joint_torque,fore_leg_3_joint_pos,fore_leg_3_joint_vel,fore_leg_3_joint_torque,hind_leg_2_joint_pos,hind_leg_2_joint_vel,hind_leg_2_joint_torque,hind_leg_3_joint_pos,hind_leg_3_joint_vel,hind_leg_3_joint_torque
3533,2.9429890000001704,8.41718339920044,0.5397234897692497,0.03614154579980972,-0.016773652497640408,-0.22019362111071705,0.3001204347252633,-5.042133509584489,-0.001677716550451236,0.31719614779721844,-5.192304578529503,-0.0014498706775047943,0.014571735783664991,-0.5943112792775406,-0.005283111497780935,-0.6899816186496732,4.914344312297282,0.0025519258687471957,-1.0406086862446051,-0.29519479892524014,-0.0042149329619430576,-1.044842646999202,-0.2508229503510693,-0.0031815510104084566,-1.6532699315866617,0.8389715629694965,0.004635980930692174,-1.7006273684120448,-0.25976958479012596,0.012161273625502067
3534,2.9438220000001705,8.41718339920044,0.5400804915266467,0.03615698235478754,-0.016585561254435794,-0.21988552340675102,0.2959186250862492,-5.044189242513856,-0.39015489703758877,0.3128695128442633,-5.1940395593699575,-0.4013156750055882,0.014071021439333422,-0.6010976522587873,-0.5319323219639948,-0.685885187519331,4.917684430182739,0.15404453754608616,-1.0408590043053714,-0.3005018736690964,-0.26831386982807937,-1.0450549146589456,-0.2548231209406063,-0.27028771928474055,-1.65256573404871,0.8453751956201573,0.2729781018852123,-1.7008306331123966,-0.24401524652068937,1.6527426120042654
3535,2.9446550000001706,8.41718339920044,0.5404375004197175,0.03617239446637728,-0.016404411728875076,-0.21957816938411948,0.29135092715066785,-5.483430895055688,0.05041562224734075,0.30815673934666676,-5.657591233609266,0.06502843189207885,0.013028673625992844,-1.2513179031699608,0.11965581284897589,-0.681638221345703,5.098398767860774,-0.02946658398155222,-1.0414107821834353,-0.6623984130419751,0.09482278002628342,-1.04554867479612,-0.5927492643150554,0.06832625101052181,-1.651564408081937,1.2020719889232478,-0.08438205619540717,-1.6992730063589252,1.8699000641912953,-0.4664361028571551
3536,2.9454880000001706,8.418183088302612,0.5407951011927783,0.03618786583223231,-0.016233696677972545,-0.2192687047228469,0.286852228255834,-5.400598913365928,-0.03177748310679618,0.303746558011291,-5.294335336585496,-0.2984609540955411,0.012106786489675373,-1.1067072464795562,-0.024791566709862684,-0.6777463914283337,4.672064726733798,0.39762203585840794,-1.041856276774225,-0.5348074319202767,-0.03259092348667558,-1.0459709216786865,-0.5068990186873702,-0.01755130024242868,-1.6505111693357826,1.2643922522861732,-0.14788481212967586,-1.6983843567897992,1.0668062054333214,0.3380841235948362
3537,2.9463210000001707,8.418183088302612,0.5411540491515403,0.03620988735614788,-0.016059079725869254,-0.21891116312450748,0.282376978112384,-5.372449151800731,-0.06127517851830222,0.2994944578890107,-5.104561971525006,-0.4918361573548873,0.011155963900814981,-1.1414436841061115,0.007833194440966557,-0.6740464158979058,4.441747335447686,0.6321863210397103,-1.0423331628752304,-0.5724923181335844,0.004284258236668559,-1.046411571983117,-0.5289919621015047,0.0033989846258539735,-1.6493363152509013,1.4103890574806206,-0.29412240337004736,-1.6974456253509245,1.1269284980489225,0.28225501993858737
3538,2.947154000000171,8.422186613082886,0.5415170795225951,0.036243619267435655,-0.015874488150876408,-0.2185258054930225,0.2779134986417477,-5.358318692240485,-0.07811215786188652,0.29527660639066555,-5.06344717688489,-0.5381610921804668,0.010212842473761422,-1.1321985919010316,-0.0054164595580145775,-0.670368979368261,4.414689711458335,0.6648306698607733,-1.0428027053673081,-0.5636764610776382,-0.006335948898828159,-1.0468476167434406,-0.5234630976273821,-0.004238734009559875,-1.6481443840557326,1.4308897901184319,-0.31350663924848177,-1.6965341356254642,1.0942253606965264,0.3219085036432203
3539,2.947987000000171,8.422186613082886,0.5418863743773564,0.03628935440468039,-0.015680062489022498,-0.21816584499699507,0.27338827487818607,-5.432441492871103,-0.3654063905068029,0.29053588696201577,-5.691139770287855,-0.27699892140219884,0.00926793834588193,-1.1343386889309617,-0.5330952501143084,-0.6660082978852584,5.234911744300834,0.16607746711671156,-1.0432809023288885,-0.5740659802884666,-0.2644237430163284,-1.0472869130313511,-0.5273664920895008,-0.2688615360074331,-1.647274139579498,1.0447112559839296,0.51949191199937,-1.695283163640319,1.5017670890099772,0.6084841504131322
3540,2.948820000000171,8.422186613082886,0.5422571925693118,0.03633524059670869,-0.015495243029844586,-0.21787432795648684,0.26855098361939855,-5.807072339480837,0.010256054201104092,0.2858875202904666,-5.580272114704853,-0.38877156543862423,0.007774681109165595,-1.7926257343533443,0.12668859161080084,-0.6619702124290412,4.847641604102223,0.5553278428813107,-1.0440520165535234,-0.925707352502944,0.08842899644417246,-1.048007004497901,-0.8644555420766766,0.06895912688071537,-1.6456380426801613,1.9641019199720213,-0.4032239122710277,-1.693651404730714,1.9588942492255714,0.15110464470832907
3541,2.949653000000171,8.422186613082886,0.5426304447579837,0.036391400896590244,-0.015304235634345187,-0.21748350264068725,0.2637333487316688,-5.783475255377848,-0.012505995514289325,0.280861889531346,-6.033170179016306,0.06699415129511943,0.006414633255785126,-1.6327105082598672,-0.0330619320133083,-0.6573610548273051,5.533202403044507,-0.13396344195017562,-1.04472721200785,-0.8105587686993476,-0.026467407816487265,-1.0486538115315898,-0.7764790320392132,-0.019018614584387916,-1.6444212025685951,1.4607924508598524,0.10095296443654078,-1.6918616071821655,2.1486165048601644,-0.04045034280490989
3542,2.950486000000171,8.422186613082886,0.543004939001117,0.03644764802042552,-0.015121794944880296,-0.21715390905912677,0.25891635186200784,-5.782709327324074,-0.01403950404871701,0.276116671281717,-5.696540515761063,-0.27119593288193894,0.005016153364307798,-1.6788474087362877,0.011102137266450311,-0.6532007299933726,4.994387555741295,0.4070477704811317,-1.0454281405192032,-0.8414507939415056,0.003659224404405914,-1.0493213263282268,-0.8013382912809917,0.004769328337239087,-1.6429706119711298,1.7414052790699306,-0.17889389077139595,-1.690316305951521,1.8551035181808326,0.2567470268822245
3543,2.9513190000001712,8.431186437606812,0.5433813178822341,0.036497081407537914,-0.01493500803943976,-0.21673277298344237,0.2541575804672705,-5.712810798004032,-0.08642756702687193,0.2716221139379246,-5.395627063376247,-0.5773359009300502,0.0036283895539664926,-1.665982965595805,-0.005642880914090931,-0.649281662414816,4.704762999467744,0.7023083582602025,-1.0461222238550782,-0.8332332963686095,-0.006302388288749183,-1.0499829380032342,-0.7942517106932101,-0.004359483315300783,-1.641340014180152,1.9575003493132763,-0.39442652418321344,-1.6888491149816098,1.761333697372287,0.3571758243379459
3544,2.9521520000001713,8.431186437606812,0.5437659532375861,0.0365378900222117,-0.014740413812030978,-0.21637412520061805,0.2494189405515995,-5.688643356147647,-0.44172920856598075,0.2672250215628487,-5.278622299010685,-1.0346875608139234,0.002238029230084657,-1.6691000286696707,-0.5252804372325954,-0.6454712062372046,4.574377163999361,1.1354087957767194,-1.046821903541375,-0.8399516041978018,-0.2635979798163367,-1.0506468194975795,-0.7969765838479308,-0.26644478532543725,-1.6396296394358612,2.053271001549473,-0.03033574678694384,-1.6874345169540939,1.6981969117838713,1.059627496723056
3545,2.9529850000001714,8.431186437606812,0.5441618763819646,0.03657028818994134,-0.014537971454591295,-0.21617286681606343,0.24438819666671555,-6.03930838521483,-0.09083398825544475,0.2626855757456745,-5.449514786523618,-0.8685727042304671,0.00031325716200578655,-2.310650741991441,0.11775978362649216,-0.6416050664195077,4.641224270944706,1.074726997945491,-1.0478143453245903,-1.1914067025392971,0.08909658787830121,-1.0515862838266805,-1.1278083182484104,0.06512324455122043,-1.637306596296942,2.7887672736124887,-0.7721940354978445,-1.6855149800404827,2.304366042750355,0.4555938829667454
3546,2.9538180000001715,8.431186437606812,0.5445713995863325,0.036591984456184695,-0.01432278235055285,-0.2160979279616303,0.23937211011964962,-6.021712541495716,-0.10834621410938611,0.2579902355200587,-5.63666293591342,-0.684643241685726,-0.0014863068395920373,-2.160340938292706,-0.032312593199736304,-0.6375400394838037,4.879984316571402,0.8401433902528406,-1.0487079966522501,-1.072810717478926,-0.029247832384481143,-1.0524548063849812,-1.0426441276119756,-0.02001406831703889,-1.6353440090356097,2.3560471324516103,-0.34223135220898193,-1.6835715961889552,2.3329938193607758,0.4288631541873369
3547,2.9546510000001716,8.431186437606812,0.5449944738923909,0.03660296824264571,-0.014094061207332911,-0.2161134605345942,0.2343304978703699,-6.052355641392212,-0.07879567708461388,0.2531991111137379,-5.751649947563996,-0.5733243703904495,-0.0033187175639035294,-2.1997727782851046,0.005220619802802848,-0.6333767111925793,4.9979931467278504,0.7266912820833138,-1.049630909753837,-1.1079388974631161,0.005177842885819128,-1.0533429132245196,-1.066154669313796,0.0024760177923706106,-1.6333842283469897,2.352677897502892,-0.33891354081431624,-1.6815711119587096,2.401541692971938,0.3633693429026521
3548,2.9554840000001716,8.431186437606812,0.5454249226739604,0.03662873932057426,-0.013853089049700435,-0.21614435183545885,0.2292811284167631,-6.061668011532808,-0.07152877533247287,0.248351439285584,-5.8195340073876105,-0.509556074364256,-0.005145338156303416,-2.1928218396157098,-0.005461030972841202,-0.6291398924086987,5.086217027467757,0.6432706425585091,-1.0505459022603258,-1.0984303799385187,-0.006009862841970248,-1.0542271390494304,-1.0614955881282238,-0.004137279080828948,-1.6314638273723283,2.3054033309261763,-0.2893687581581599,-1.6795442512240037,2.433206164112641,0.33573915192208803
3549,2.9563170000001717,8.435693740844727,0.545861660178891,0.03666723655162087,-0.01360202840321421,-0.21618760552566582,0.22417556368204414,-6.129129333396116,-0.3010990265545375,0.24300890397549973,-6.413607815227221,-0.2052127781853781,-0.006974127828426499,-2.195425776858444,-0.5154142407027668,-0.6242421814728555,5.879604964997893,0.12955622794438337,-1.0514689310525156,-1.1080777817404976,-0.25536402216917886,-1.0551145380324272,-1.0653049015567764,-0.25892825551014576,-1.6298396420676222,1.949802286561976,0.6243831565540483,-1.677163044492995,2.8585915138160938,0.2676274748664884
3550,2.957150000000172,8.435693740844727,0.5462998322525482,0.03670590336431965,-0.013360553605450952,-0.21629735438003428,0.2187856855415474,-6.470441945374229,0.041573203904019695,0.23746771913307205,-6.652082643970818,0.03608141690353617,-0.00933077121453232,-2.82910370480891,0.11983320307850931,-0.6192088420970426,6.042424220663746,-0.03642499242569053,-1.0526773614320115,-1.4506967340886274,0.08851012070582964,-1.056272267299397,-1.3898310527848188,0.0663787144508583,-1.6275487889160223,2.750123831452443,-0.17737269402636358,-1.674496626058595,3.2009825142856885,-0.0771248224399077
3551,2.957983000000172,8.435693740844727,0.5467381353623787,0.0367445544765365,-0.01312842354013299,-0.21638800709632205,0.21343406754222874,-6.4245114037438915,-0.00338032065765409,0.23196216436193806,-6.609309449140431,-0.00422871229447086,-0.011563896776001347,-2.6808230029640185,-0.02811316118193974,-0.614214188164019,5.995983112873562,0.0072410050881654975,-1.0537885766577042,-1.3339918675781666,-0.02791170681578481,-1.057360119151519,-1.3059446003864617,-0.017425693363014805,-1.625446222462031,2.5240893805417297,0.049110318170491496,-1.6719122208434711,3.1025272690563157,0.019789258145423982
3552,2.958816000000172,8.43669319152832,0.5471765040455596,0.036783188386724584,-0.012902931039843489,-0.21648172702046958,0.2080981424534721,-6.405672375458129,-0.022659361369434305,0.22666932993171235,-6.353942893428216,-0.2605544135418444,-0.013829471739829296,-2.719777867740635,0.009107583498382213,-0.6095176441310406,5.638108082807124,0.36640001202946326,-1.0549270901380532,-1.3667628815715438,0.004211251024305085,-1.0584666498206268,-1.3283681501895848,0.004055623829753552,-1.6231657463985731,2.7376663426864654,-0.1637287818194837,-1.6694888264446504,2.909236973374272,0.21639253501140399
3553,2.959649000000172,8.43669319152832,0.547616379275309,0.036828523057221556,-0.012673989540892829,-0.2165127080127808,0.20274711514590013,-6.423802290002382,-0.005733054126430048,0.2211240773950115,-6.656965830373166,0.04309360509776533,-0.016084358678653283,-2.7069471054309555,-0.007301052250945156,-0.604444319893399,6.090425255272012,-0.08761855083823145,-1.0560612715175726,-1.3615622803353051,-0.0025546815515238297,-1.0595683440250099,-1.3225620700878553,-0.003620079563564138,-1.6210527226530798,2.536643151852923,0.04120809628670408,-1.6668366316610694,3.1839073032185103,-0.05489820176240512
3554,2.960482000000172,8.43669319152832,0.5480570346371746,0.03687390735304811,-0.012453302685668386,-0.2165806444775971,0.19740011482859252,-6.418967967956319,-0.27288177587821244,0.21576994939560407,-6.4275246091325675,-0.4559364921120219,-0.018349356846951673,-2.7190854361325214,-0.49441676932534684,-0.5996776790634935,5.722257899046215,0.5052543354602415,-1.0571961631913205,-1.3624149744874265,-0.2527238252444828,-1.060674124637355,-1.3274677219027877,-0.25145451933524554,-1.6188082834149398,2.6944048477071343,0.3145812150740994,-1.6643856735668172,2.9423266437602287,0.8641816684444108
3555,2.9613150000001722,8.440693378448486,0.5484995151234184,0.03691480952987903,-0.012231625727082316,-0.21658662719144794,0.19184741478679818,-6.665906412718311,-0.02513021107524649,0.21041508775027198,-6.428405336533108,-0.4563345919305098,-0.02112376127531955,-3.3306175610658784,0.11873265706380112,-0.5950003424289052,5.615049981498443,0.6147207386357407,-1.058609404139329,-1.6965677647160757,0.08265422932947009,-1.0620425107788545,-1.6427204579825336,0.06459551282407361,-1.615958440620868,3.421179824815935,-0.4156482652478397,-1.661364378265514,3.6270051636292857,0.17919173646856112
3556,2.9621480000001723,8.440693378448486,0.5489499673927599,0.03694624262012401,-0.012000541466011745,-0.21652496388121953,0.1862811118851001,-6.682236376588334,-0.007851098565211378,0.20461753377243258,-6.959848712892427,0.07825688053485419,-0.023772102554457046,-3.179281247463983,-0.03224698657460691,-0.5896918859136394,6.372696897077803,-0.14697889012266652,-1.0599334987710933,-1.5895493778684398,-0.024030356335306813,-1.0633418075247183,-1.5597800070392893,-0.01823853599595182,-1.6135394216734902,2.903984330585657,0.1024009642362369,-1.6581555756008408,3.852104039223562,-0.04809362486620916
3557,2.9629810000001724,8.441694736480713,0.549401763655609,0.03697788750706588,-0.011778709171023647,-0.21653161929738507,0.1807229903578902,-6.67241479857131,-0.01788715811613467,0.1990896209821526,-6.63614980825927,-0.2460688649863998,-0.026456620631543828,-3.2227107768148646,0.00959338696104034,-0.584806918154547,5.864307033724395,0.3625792973451145,-1.061281205591756,-1.6178953429324094,0.0037221688558803923,-1.0646604988285429,-1.5830627897053036,0.004180620118185541,-1.6108979292526238,3.1710593287711886,-0.16369984683583194,-1.65515932703055,3.5969370591726646,0.2091843266363691
3558,2.9638140000001725,8.441694736480713,0.5498549848851171,0.03701535156659703,-0.011554601423268513,-0.21647758539350756,0.17519837429114485,-6.632192156957195,-0.059451018577101444,0.19370664108118654,-6.462160745457468,-0.42292337166799604,-0.02913143212333196,-3.211058213431132,-0.00543411535120901,-0.5800636571047941,5.694190936077828,0.5360024591833585,-1.0626225156727553,-1.6102161836726816,-0.005465756833679336,-1.0659739410227194,-1.5767613375467404,-0.003888756211203326,-1.608190055998308,3.2507482044608125,-0.2413621157203325,-1.652208509396635,3.5423981199461325,0.2678779739522912
3559,2.9646470000001726,8.441694736480713,0.5503138491805197,0.0370617100335765,-0.011323891417886504,-0.21642763392254297,0.16962693339412338,-6.688404438201029,-0.22902156830246573,0.1879131839407803,-6.954930540703789,-0.15313984419898347,-0.03180910578395918,-3.214494190428832,-0.4850936775039288,-0.5747701329927761,6.354770842758661,0.07824772023723203,-1.0639708368086482,-1.6186328161979628,-0.24035117815399576,-1.0672904472594646,-1.5804396599582327,-0.24393820700146063,-1.6057288323285208,2.9546502638502647,0.5467937079373808,-1.648975114176661,3.881626914734536,0.38151995080467405
3560,2.9654800000001726,8.441694736480713,0.5507738641658542,0.03710816991614691,-0.011102465998836774,-0.21643468596803084,0.16384070449583582,-6.9462531792167646,0.03010208218184124,0.18197145123378175,-7.132932421366795,0.027584120644552568,-0.034985466284106134,-3.8131578633216714,0.11521054654398216,-0.5693947624123232,6.453025906906179,-0.023021375025609192,-1.065586597353468,-1.9396885291952612,0.08194027305167428,-1.0688620618127682,-1.8866921408205664,0.06312807328131798,-1.60268395419464,3.655315887011714,-0.15521535721459312,-1.6453348389007372,4.37007836245368,-0.10967136524516885
3561,2.9663130000001727,8.446795225143433,0.5512339249041975,0.03715458166675573,-0.010889849800746802,-0.21642545309678274,0.1580816436367965,-6.913638486241691,-0.0015093817171435986,0.17605729310208373,-7.099829689913589,-0.0030722723811283936,-0.038042975882536204,-3.670479710000079,-0.02701556463970753,-0.564044010034837,6.423472241880236,0.0037644409146759816,-1.0671122187006328,-1.831478207880818,-0.025935702030948304,-1.070367139031989,-1.8068153892208463,-0.01660025223878625,-1.599803553022156,3.457864552802117,0.04253730461844407,-1.6418113071306624,4.229930096128239,0.028904467808061884
3562,2.967146000000173,8.447694778442383,0.5516940604263846,0.03720095521524606,-0.010683982803677114,-0.21641895493214944,0.15234531918526176,-6.886343879393449,-0.02892681861481078,0.1703875090282882,-6.8064634739442225,-0.29732596389101945,-0.041131005754999006,-3.7071186944331393,0.008171457672739482,-0.5590356502108214,6.012436763524141,0.41627695464563175,-1.068663246288928,-1.8619778971131717,0.004039690193103462,-1.0718897632696016,-1.827880237229795,0.0036748719204369173,-1.596726279266051,3.694206189801845,-0.193184333408138,-1.638468251345836,4.013272250692056,0.24774046303010344
3563,2.967979000000173,8.447694778442383,0.552158316048727,0.03724187543016572,-0.010473852103931338,-0.21635914625390643,0.14663632246321817,-6.853537481444877,-0.0627924083637253,0.16483872042172426,-6.661210812201607,-0.4453327789792671,-0.044209724868035497,-3.6959413121686535,-0.006181014211897082,-0.5541513784224528,5.863471534656109,0.5685658276313277,-1.070208047321525,-1.8545030403323453,-0.004842717119050155,-1.0734073610422832,-1.8218460656441007,-0.004020950847998028,-1.5935895420954165,3.765590841097856,-0.2628559088803408,-1.6351629676008341,3.9679276650682356,0.2970766061950316
3564,2.968812000000173,8.447694778442383,0.55263090658462,0.03727638268781922,-0.0102566042076458,-0.21631429507596825,0.14087787488746273,-6.912902251807249,-0.19148085745518717,0.15885802349100178,-7.1797082001470365,-0.11096031969851572,-0.04729189725104797,-3.7000868943727103,-0.4660675740559479,-0.548683744191202,6.5637865921378,0.03701177568955627,-1.0717592567065126,-1.8621961404414327,-0.2306291725486913,-1.0749280737494369,-1.8255854827776687,-0.23423890193444352,-1.5907215399398298,3.442979778615456,0.5413594429461597,-1.631544212339773,4.344244010877705,0.3275607477341489
3565,2.969645000000173,8.447694778442383,0.5531046663383443,0.03731107382043892,-0.010048832889120589,-0.21633027300602992,0.1349403583752155,-7.127870963081914,0.024713859921172088,0.15276955848981089,-7.309081634082723,0.021055724837808598,-0.050854251650713285,-4.276535893955964,0.1120426887734437,-0.5431764460020435,6.6114023879453345,-0.01351064000821256,-1.0735664430251868,-2.169491378960584,0.07788236829990769,-1.0766939839915592,-2.119940266653397,0.06093735545295198,-1.587276454964539,4.135756272858088,-0.15278745351922352,-1.6275758384143053,4.7639542922781795,-0.09478887792987667
3566,2.970478000000173,8.447694778442383,0.5535783627400234,0.03734579351595975,-0.009849509403365144,-0.21632881899931244,0.12902492266351231,-7.101363399403609,-0.0007885056608800123,0.146702520246661,-7.283359235474059,-0.002238330750628237,-0.05430096996465689,-4.137717063557747,-0.026271239235853394,-0.5376840006087461,6.593571900717136,0.001561755288361777,-1.0752878648495907,-2.0665328024056913,-0.02471755086824201,-1.0783956174383005,-2.0427772469881824,-0.016046958654406307,-1.5839930650824001,3.9416445163732856,0.04157085167434538,-1.6237083902302127,4.642794938886521,0.024740388611982134
3567,2.9713110000001732,8.452694177627563,0.5540521328727024,0.037380566264668576,-0.009656994453300313,-0.21633024066548154,0.12310895861666245,-7.101997655281961,0.0001446861938069477,0.14063348412212284,-7.285757652506796,0.0018998887741033532,-0.05777586862414638,-4.171547010191475,0.006246930692940134,-0.5321898208194122,6.595654008804144,-0.0026469054463106323,-1.077035202552883,-2.097644301671569,0.005955358033009173,-1.0801141245177845,-2.063033708864513,0.0034993423886118258,-1.5806647008935957,3.9956352806775017,-0.010492529276295848,-1.6198143167092975,4.674758128349569,-0.0071419853981806725
3568,2.9721440000001733,8.505699634552002,0.5545259167060549,0.03741538406718543,-0.009471497980880905,-0.21633201710480046,0.11719287263547433,-7.1021440350397596,6.190691552984684e-05,0.13456679247318942,-7.282943155982487,0.00027468674913655455,-0.06124487725792005,-4.1644761509888015,-0.003755653898668221,-0.526698583321244,6.592121846540601,-0.0007291726132209186,-1.0787753731662915,-2.089040352231022,-0.003944707082000676,-1.081828816941643,-2.0584542903464094,-0.002615127759857838,-1.5773466943294692,3.983201157414831,0.005557477409821487,-1.6159276466748853,4.6658703894505456,0.00337139791743013
3569,2.9729770000001734,8.505699634552002,0.5549997323042414,0.0374502495299244,-0.0092930012509671,-0.21633426168837944,0.11130759366158449,-7.065160833001007,-0.18642128860013588,0.1287904167252312,-6.93442466741682,-0.4982869074705283,-0.06471925739949774,-4.1709245397091195,-0.43950472040637883,-0.5216111759043868,6.107331832961871,0.622329076079817,-1.0805172653539379,-2.09110706800296,-0.22431666930379945,-1.0835459242797318,-2.061353347045482,-0.2226371727561327,-1.5738487397960526,4.199225130151944,0.23738850799011102,-1.612268589404348,4.392625774954827,0.6944373246349533
3570,2.9738100000001735,8.505699634552002,0.5554776133571432,0.0374925201666047,-0.00910896781747624,-0.21629011510428875,0.1052594045462725,-7.260731230866734,0.010240981570754287,0.12253142864339404,-7.513791214690463,0.08419189863149457,-0.06864481153337555,-4.712549980645633,0.10375445014224113,-0.5158828847593138,6.876700054109262,-0.1510241109670747,-1.0825084515858179,-2.3903796301081432,0.0761699333116348,-1.0854955460595026,-2.3404823286563547,0.05730605078349704,-1.5700869636498818,4.515937750505033,-0.08014592475997473,-1.6078722307728963,5.277741454323908,-0.19414959628793493
3571,2.9746430000001736,8.505699634552002,0.5559564595527853,0.03753489790110712,-0.008935268549104718,-0.21629134674488004,0.09924382079312498,-7.2215891394328064,-0.02813529117965516,0.11659840094618609,-7.122482229541361,-0.30726443153551963,-0.07246354513751756,-4.584314050590638,-0.023915955598005606,-0.5106494732057905,6.282606906990716,0.4440328661674684,-1.0844145948661181,-2.288287251260678,-0.02555883454137442,-1.0873843828209844,-2.2675111182255,-0.015458767901490589,-1.566266131504963,4.586833307225188,-0.1524538538646043,-1.6038716204987424,4.802653390340783,0.28142470971436095
3572,2.9754760000001736,8.506699800491333,0.5564389192993201,0.03758316249606894,-0.008757843887316916,-0.21624949855649905,0.09320958692958553,-7.243978227538353,-0.005315321461030087,0.1103683463110913,-7.479057184987747,0.05161730812651044,-0.07630601564094988,-4.61280972800999,0.0034064132218124543,-0.5049598739254513,6.830251236901757,-0.1067312360682583,-1.0863484340056249,-2.3215355816406387,0.007335408339253835,-1.089288861553894,-2.2862889950897256,0.0026865023132329746,-1.5625989942206875,4.402325671399142,0.03420434022596819,-1.5995733552034819,5.159982347251611,-0.07658866350682825
3573,2.9763090000001737,8.507693767547607,0.5569221842456208,0.037631475167549396,-0.00858909296124174,-0.21625292923750544,0.08719197789610149,-7.224020448360195,-0.025399545957100172,0.10441587030338452,-7.145829541064566,-0.28246644296356227,-0.08014601400000455,-4.609841967652673,-0.002241528607941551,-0.4997003155335897,6.313995668501343,0.4110636750875496,-1.0882724315058974,-2.3097208886825764,-0.005677781324238573,-1.0911901858953525,-2.2825022106345436,-0.0025109962875622394,-1.5587584266413534,4.610525305323104,-0.17205955185341715,-1.5955470462058152,4.833504198879584,0.2532790504407738
3574,2.977142000000174,8.507693767547607,0.5574099530066089,0.03767540085051171,-0.008417000997492173,-0.21620790845848797,0.08120743647673964,-7.1843234326072665,-0.1750995180778126,0.09860665410329457,-6.973848979699828,-0.5651685131681409,-0.08398601116375749,-4.609840532716618,-0.4200916247134572,-0.4945851638227376,6.140638308345857,0.687882370711879,-1.0902013512049975,-2.315629890876652,-0.209879626429069,-1.0930926091705806,-2.2838214588571737,-0.2117129244028786,-1.5548353876160284,4.709530642647052,0.1556726175833898,-1.5915570062228241,4.789963965175432,0.6799605904708552
3575,2.977975000000174,8.507693767547607,0.5579073701595744,0.03771351256154936,-0.008237677381952623,-0.21618726283669887,0.07507279919733846,-7.36451053949722,0.006131425953400799,0.0922494525410828,-7.631694552475106,0.09586820798529572,-0.08825698298808192,-5.127217076019713,0.09891447176989857,-0.4887627936574373,6.9896400543820985,-0.16520815030335523,-1.092363763190214,-2.5959327553621194,0.0716088862004094,-1.0952159748013073,-2.549058380224235,0.05433369571125102,-1.550733806404394,4.92386700076142,-0.05933813500940177,-1.5868456507688973,5.655888900272467,-0.18942524361320645
3576,2.978808000000174,8.507693767547607,0.5584058739815655,0.037751789494129696,-0.008069071772902139,-0.216225201649771,0.06893959585316624,-7.362789128658128,0.005439512903278487,0.0859856419526335,-7.519580538354504,-0.013988567494772897,-0.09242598433205455,-5.004803534180827,-0.022889221692245748,-0.4831114719498134,6.7842997690562585,0.03775384462025566,-1.0944472858131045,-2.501227638523744,-0.022699476117217454,-1.0972819819828632,-2.480200698146286,-0.014287872111336863,-1.5466968892791233,4.8462390459432285,0.018262066193998727,-1.5823352685547543,5.4146245067743015,0.05038798329577121
3577,2.979641000000174,8.507693767547607,0.5589042486387504,0.037790088334978586,-0.007907000469355295,-0.21625049722996276,0.06281251738749974,-7.355436333333135,-0.00127458136685564,0.07970898169761077,-7.5350063085506935,0.003496982784197411,-0.09661987703211806,-5.034685114121864,0.006007932830390916,-0.4774211394720557,6.831131425879564,-0.011542085288274273,-1.0965542826766943,-2.529407999507499,0.005185039821670845,-1.0993630038373623,-2.4982255156052875,0.0031949481687756354,-1.5426391867520362,4.871191509108249,-0.005047815631992414,-1.5777711097947982,5.479182184821163,-0.014439641030675077
3578,2.980474000000174,8.509700298309326,0.5594026816275658,0.03782843244060329,-0.007751965151037953,-0.21627909102292536,0.05668388065953703,-7.357306996353799,0.0010011779859643577,0.07343625796528566,-7.530280591026548,0.0005452094059658075,-0.10080825384433144,-5.028063400016062,-0.0030470898122424983,-0.4717430158289653,6.816474961693204,0.0010021579820617132,-1.0986547775129252,-2.5216024444549325,-0.003682589236404521,-1.1014405060842751,-2.4940002964140597,-0.002309365741201219,-1.5385861008397232,4.865649354517237,0.0036032771219187687,-1.5732220967107864,5.461000100854356,0.004923762751546601
3579,2.9813070000001742,8.509700298309326,0.5599011445006334,0.0378668183723873,-0.0076039289181984914,-0.21630749788051815,0.05055620038178361,-7.356158796822835,-0.06922751549221577,0.06716468653159735,-7.5288972793377145,-0.06779428056924186,-0.10500066474491625,-5.032906243199056,-0.38918203973078835,-0.46606402075075665,6.817521102291291,0.061951389544847246,-1.1007582891279262,-2.5252240276121873,-0.19659719316923763,-1.1035203293778046,-2.496786666902257,-0.19647631380104302,-1.5345282947287664,4.871315859491954,0.39696245167472854,-1.568667626535085,5.467551231334372,0.36189975371453453
3580,2.9821400000001743,8.509700298309326,0.5603996399716107,0.03790524681912594,-0.007462886250922211,-0.21633643466718575,0.044368767440770236,-7.4278906854902385,0.003497431637850809,0.06082731984669791,-7.607883175149387,0.013611988914087547,-0.10959705598864676,-5.517876643133871,0.09743519598236627,-0.4603196295573392,6.896027843238234,-0.019330247821389812,-1.103077856159099,-2.7845942751174997,0.0639017022799857,-1.1058064733191777,-2.7444705178549387,0.05201485937749162,-1.5300467802887134,5.379969315789761,-0.11286635173757942,-1.5637270336163793,5.931083936021187,-0.10436742950380307
