base_time,base_x,joint_time,target_pos_0,actual_pos_0,actual_vel_0,target_pos_1,actual_pos_1,actual_vel_1,target_pos_2,actual_pos_2,actual_vel_2,target_pos_3,actual_pos_3,actual_vel_3,target_pos_4,actual_pos_4,actual_vel_4,target_pos_5,actual_pos_5,actual_vel_5,target_pos_6,actual_pos_6,actual_vel_6,torque_time,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,contact_time,contact_fx,contact_fy,contact_fz,contact_magnitude
0.027000000000000017,0.00034542479078400636,0.1350000000000001,-0.2810416889260647,-0.4143035469253883,2.933557743342002,0.6460923953358189,0.8621896110209414,-1.442334791954495,-1.1577264470356563,-1.1812696921000072,-7.944656764072825,-1.1577264470356563,-1.1038240127424976,-5.574162187807591,-0.9905208444630323,-0.74737841799429,-0.29498724618308286,-1.0,-0.9875582589998639,1.348951142715424,-1.0,-1.0493269309759143,-1.1403593521837405,0.027000000000000017,-0.018890693812763593,0.10747545015827209,0.06499601667955823,0.028423644037220752,-0.5,-0.005329253668153511,-0.013628288878034411,0.027000000000000017,0.0,0.0,0.0,0.0
0.028000000000000018,0.00036366005776978247,0.1400000000000001,-0.24087683705085683,-0.3955365254067545,4.257010839788839,0.5816163482876776,0.8479208956837341,-4.140230884112134,-1.1935464731735124,-1.223869536115407,-7.808710898257973,-1.1935464731735124,-1.134621941725888,-6.269120324597862,-0.9704384185254284,-0.7484430417906248,-0.1401346871358081,-1.0,-0.9815030011826735,1.1086660113467166,-1.0,-1.054736193520182,-0.5327172772668076,0.028000000000000018,-0.021898806945398523,0.04493831588611241,-0.025231098649613926,0.0032491874964337697,-0.5,0.014064589513433201,0.031809526164247565,0.028000000000000018,0.0,0.0,0.0,0.0
0.02900000000000002,0.0003821953140461912,0.1450000000000001,-0.1985739453173895,-0.37213292491023037,4.3921155220546835,0.5122441154810956,0.8224982396726866,-6.204119095751804,-1.2320866025105024,-1.2687392426889768,-9.34388308570501,-1.2320866025105024,-1.1679432617658188,-6.44613932644973,-0.9492869726586948,-0.7485988264652785,0.05287440344925381,-1.0,-0.9762984361880078,0.9717269046132309,-1.0,-1.0604860819850164,-1.8062085990296444,0.02900000000000002,-0.019822985361689673,0.09048212282764234,0.057520717948672306,0.024465892770486553,-0.5,-0.0026854041291791697,-0.00972171634452998,0.02900000000000002,0.0,0.0,0.0,0.0
0.03000000000000002,0.000400164853075004,0.1500000000000001,-0.15450849718747292,-0.3443216094957223,5.3328683801061265,0.43859144976559084,0.7860367015321541,-8.09741755595544,-1.2730047501302273,-1.3137762372833577,-8.490232081365683,-1.2730047501302273,-1.204053552267033,-7.437454788826464,-0.9272542485937364,-0.7476003015303401,0.2757755181054954,-1.0,-0.9717325460258917,0.8694605233999776,-1.0,-1.0640308653648454,-0.28609308056030724,0.03000000000000002,-0.05761943071554003,0.15287239045273726,0.03899931181062155,0.06184217245881707,-0.5,0.011991336290185062,0.027341158745628952,0.03000000000000002,0.0,0.0,0.0,0.0
0.03100000000000002,0.0004181736007252003,0.1550000000000001,-0.1090716206982703,-0.31131049635048574,6.63348101381025,0.3613120974162085,0.7358163706523916,-11.442779952953162,-1.315937723657662,-1.3601057647237305,-8.886862677664299,-1.315937723657662,-1.2428782681162707,-8.153232655223686,-0.9045358103491351,-0.745287436137754,0.5720615341613726,-1.0,-0.9678301266196533,0.7086833492186724,-1.0,-1.067032587692987,-0.2118157598181022,0.03100000000000002,-0.03245991066011407,0.034221790680169006,-0.015554429418989435,-0.019852851296275065,-0.5,0.002229266147409592,-0.008317307167107574,0.03100000000000002,0.0,0.0,0.0,0.0
0.03200000000000002,0.0004373048049146569,0.16000000000000011,-0.06266661678215117,-0.2750803537241055,7.163791487918571,0.28109199543530466,0.6689897536237762,-14.843825219521062,-1.3605044469803862,-1.4075136077785786,-9.461041085694498,-1.3605044469803862,-1.2836522100788224,-7.993834919499932,-0.8813333083910756,-0.7416067600030364,0.832722832992165,-1.0,-0.9646775094218667,0.5641637989667169,-1.0,-1.069695601863362,-0.8194088980678738,0.03200000000000002,-0.018922672836376497,0.09346554905010851,0.053863363009519105,0.04678332727689222,-0.5,0.009193399500560723,0.024427812215544686,0.03200000000000002,0.0,0.0,0.0,0.0
0.03300000000000002,0.0004555660237943664,0.16500000000000012,-0.015705379539063008,-0.2358033740139914,7.784472690274668,0.19864318312715018,0.5838053745165329,-18.51536380762421,-1.406309342707139,-1.4551221876985245,-9.195064711899182,-1.406309342707139,-1.3270446872358252,-8.944976863008696,-0.8578526897695314,-0.7366186008723046,1.0897860811162277,-1.0,-0.9623040713600713,0.4065489011101794,-1.0,-1.070788125474655,0.20275237107868205,0.03300000000000002,-0.020067497173875813,0.050751158183681255,-0.01411995451205783,-0.01236286635710604,-0.5,0.0008289256292411673,-0.004321392811499902,0.03300000000000002,0.0,0.0,0.0,0.0
0.03400000000000002,0.00047392686589188885,0.17000000000000012,0.031395259764657776,-0.19211460791189866,9.354103149718533,0.11469748198666095,0.4865465002236172,-19.592563123906718,-1.4529458433407438,-1.5018008425333194,-8.725984741416536,-1.4529458433407438,-1.3722530549051484,-9.163289467240793,-0.834302370117671,-0.7304035011564775,1.3635160438642153,-1.0,-0.9607241907336356,0.2196413347246212,-1.0,-1.0714349253598476,0.026059862527193167,0.03400000000000002,-0.019469360735189525,0.07978137501633431,0.048595776656775336,0.03999171604666857,-0.5,0.008771739868004585,0.020901408180505676,0.03400000000000002,0.0,0.0,0.0,0.0
0.035000000000000024,0.0004917882844832978,0.17500000000000013,0.07821723252011646,-0.1439185070828546,9.706927595017621,0.02999999999999814,0.38523352216656914,-19.872041835357663,-1.500000000000001,-1.5471920891490951,-9.17460108108018,-1.500000000000001,-1.4194790540638507,-9.278599291484593,-0.8108913837399417,-0.7228121036305251,1.6285928370836509,-1.0,-0.9601332465343553,0.02552806061159304,-1.0,-1.0709074558450618,-0.19089420416996616,0.035000000000000024,-0.04424744354771979,0.1364026215952257,0.0366411877297379,0.037666573251867286,-0.5,0.0013434220419811238,-0.001986979268893324,0.035000000000000024,0.0,0.0,0.0,0.0
0.036000000000000025,0.0005095502928803584,0.18000000000000013,0.12434494358242858,-0.0913798016928051,10.47806897656483,-0.05469748198666505,0.28159832562761566,-20.187743219357255,-1.5470541566592584,-1.5903529755030887,-8.58566169443827,-1.5470541566592584,-1.468068281890698,-9.556532220827487,-0.7878275282087857,-0.7137328339208385,1.9277281588645192,-1.0,-0.9606869618716443,-0.20757000571961015,-1.0,-1.068389309093506,0.1912644801432024,0.036000000000000025,-0.029490341959377497,0.03420930658340915,-0.009412283133913735,0.00136075812692521,-0.5,0.010383050569555047,0.016840557987317095,0.036000000000000025,0.0,0.0,0.0,0.0
0.037000000000000026,0.0005281677063361946,0.18500000000000014,0.1693689601226468,-0.03476432448549562,11.65407228345188,-0.1386431831271542,0.17547001213808847,-20.972156025218613,-1.5936906572928635,-1.6305631812199939,-7.722641443167557,-1.5936906572928635,-1.5177708086618902,-9.898458677739983,-0.7653155199386765,-0.7030111124535335,2.447405436017848,-1.0,-0.9623403459198098,-0.46042006784768513,-1.0,-1.0642136901995785,1.0831826784742036,0.037000000000000026,-0.017128358475310537,0.08816714955556726,0.04793782778494987,0.02812030068500504,-0.5,0.0010166347149007104,0.0003046267748798015,0.037000000000000026,0.0,0.0,0.0,0.0
