base_time,base_x,joint_time,target_pos_0,actual_pos_0,actual_vel_0,target_pos_1,actual_pos_1,actual_vel_1,target_pos_2,actual_pos_2,actual_vel_2,target_pos_3,actual_pos_3,actual_vel_3,target_pos_4,actual_pos_4,actual_vel_4,target_pos_5,actual_pos_5,actual_vel_5,target_pos_6,actual_pos_6,actual_vel_6,torque_time,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,contact_time,contact_fx,contact_fy,contact_fz,contact_magnitude
0.5040000000000003,-0.0036263502484926258,2.5199999999998335,0.24125004622367513,0.2874248225532021,-8.69883440082004,0.9082507397835285,0.785156747776739,15.003289284584868,-1.4443124383513726,-1.4317015653292688,0.8938009113430753,-1.4443124383513726,-1.4682691478174548,1.5062837060761465,-0.7638392692058302,-0.7540324902504582,-3.018673915107224,-1.0,-1.0004028753688927,-0.009103333086731807,-1.0,-1.0007933543816856,0.02657441175342501,0.5040000000000003,0.1209991198826536,-0.09457968105719233,-0.11488056782080658,-0.10728877318938834,-0.003949814971277998,-0.0185567379461411,0.17171480494729136,0.5040000000000003,0.0,0.0,0.0,0.0
0.5050000000000003,-0.003681521258919154,2.524999999999833,0.1952937742290137,0.24146577340819733,-8.919136432370541,0.9754884643813792,0.8593765332055957,14.33543519627094,-1.4387092946348852,-1.4275478128860657,0.8621423017520498,-1.4387092946348852,-1.460800301386837,1.4284475593841823,-0.780252223489638,-0.7698620400673012,-3.108315217049533,-1.0,-1.0003362275481056,-0.00875626667135014,-1.0,-1.0007125612165226,0.024713839752906357,0.5050000000000003,0.1968807816719625,-0.022129304093496893,0.05380284890687803,0.0408512490062366,0.09894656737990859,0.036074238079834786,-0.006338762799259268,0.5050000000000003,0.0,0.0,0.0,0.0
0.5060000000000003,-0.0037375803212441323,2.5299999999998324,0.14840497694702431,0.19453185419046712,-9.100173560215497,1.039214240919025,0.9298701352086912,13.613531610216308,-1.433398813256748,-1.4235322821264706,0.8220948695400407,-1.433398813256748,-1.4537595248845148,1.3486414142744454,-0.7969982225189198,-0.7860929850765649,-3.182532620919885,-1.0,-1.000267722004833,-0.008519764633039079,-1.0,-1.0006416999578278,0.023042617435686884,0.5060000000000003,0.09989445383724618,-0.08692309309885826,-0.08741014089985144,-0.09183425352363161,-0.009185738568149193,-0.031220556629818264,0.1308342417145697,0.5060000000000003,0.0,0.0,0.0,0.0
0.5070000000000003,-0.0037934206119271865,2.534999999999832,0.10080754778818553,0.14683385114090905,-9.240925048686597,1.0991237796242528,0.9963712548564729,12.839864172272687,-1.428406351697979,-1.4196933662058102,0.7742268261807671,-1.428406351697979,-1.4471587031693052,1.26634390022172,-0.8139973043613623,-0.8026453475977406,-3.24106067643507,-1.0,-1.0001981857301983,-0.008375829288936876,-1.0,-1.0005797903190603,0.021530399714784064,0.5070000000000003,0.08957049234643452,-0.02657811010927763,0.030253078535144695,0.02851824267697367,0.06066693103367893,0.042941809225410355,0.006128311335811432,0.5070000000000003,0.0,0.0,0.0,0.0
0.5080000000000003,-0.0038503637987998686,2.5399999999998313,0.05272876387117973,0.09858694262276871,-9.340610351188108,1.154931013211929,1.0586263284990363,12.016931368905977,-1.4237557488990058,-1.4160668829584648,0.7190818393705642,-1.4237557488990058,-1.4410092175079336,1.1818671586044511,-0.8311682986174358,-0.8194378354048976,-3.283699427885906,-1.0,-1.0001284182305274,-0.008296101767492181,-1.0,-1.0005259301517118,0.02015586026075083,0.5080000000000003,0.07202400948335005,-0.06453890055766698,-0.07642149276464094,-0.07735272004594096,-0.03280962354761763,-0.008719444554396327,0.0814328958683892,0.5080000000000003,0.0,0.0,0.0,0.0
0.5090000000000003,-0.00390777261467836,2.5449999999998307,0.004398200777528197,0.05000940984257146,-9.398625631149212,1.2063694628516837,1.1163964192809437,11.147668501388939,-1.4194692114290264,-1.4126860060927784,0.6572540093726411,-1.4194692114290264,-1.435322301471459,1.095102617442913,-0.8484292140080256,-0.8363882651196616,-3.310332390873914,-1.0,-1.0000591679382715,-0.008251504144899294,-1.0,-1.0004793031061865,0.018893149895621984,0.5090000000000003,0.06023624534300189,-0.030822565584266604,0.015722842956167438,0.018944316737348532,0.02348012502055674,0.05622098414018778,0.009089022849223416,0.5090000000000003,0.0,0.0,0.0,0.0
0.5100000000000003,-0.003966980384197929,2.54999999999983,-0.04395336366888014,0.0013215463100039668,-9.41455413460412,1.2531935106009104,1.1694587679658117,10.235262178930325,-1.4155672074499241,-1.4095812486149097,0.5893352774693839,-1.4155672074499241,-1.4301084678264535,1.0062696667496114,-0.8656976298817429,-0.8534139451232523,-3.320910794921619,-1.0,-0.9999911158512559,-0.008208901913791006,-1.0,-1.0004391686325478,0.01772093797128345,0.5100000000000003,0.14214283331790514,-0.038554732731606645,-0.06321305629802831,-0.06527978552220981,-0.01426438263699914,0.008113360037474315,0.05205729154026745,0.5100000000000003,0.0,0.0,0.0,0.0
0.5110000000000003,-0.00402768535650541,2.5549999999998296,-0.09209505136296411,-0.04725545379207759,-9.388166899823512,1.295179572227323,1.2176083384346836,9.283214758877188,-1.4120683689810565,-1.4067804129782455,0.515944061385412,-1.4120683689810565,-1.4253775284567132,0.9154555535915243,-0.8828910897724872,-0.8704320807521504,-3.315458572904554,-1.0,-0.9999248615170508,-0.008137444162957447,-1.0,-1.0004048625306172,0.01661792309950525,0.5110000000000003,0.06121619958119,-0.048272529283325094,0.008239686667401602,0.010792557236918077,0.022261507791170643,0.032189107242795945,0.034841515432535886,0.5110000000000003,0.0,0.0,0.0,0.0
0.5120000000000003,-0.004090315773093132,2.559999999999829,-0.13979698635846474,-0.09550390771735034,-9.318786643379987,1.332127164820821,1.260660020680398,8.296295443523713,-1.4089894029315981,-1.4043089282088834,0.43711433978743247,-1.4089894029315981,-1.4211381833500725,0.8229850481533209,-0.8999274951280231,-0.8873544552247834,-3.272194151446181,-1.0,-0.9999508634960707,-0.005264259864105106,-1.0,-1.0003743173439743,0.020916833837095215,0.5120000000000003,0.05760878212990625,-0.04366797136093048,-0.052390337765072625,-0.05869391491392373,-0.016483482646653225,0.002888271419618782,0.03171141676748218,0.5120000000000003,0.0,0.0,0.0,0.0
0.5130000000000003,-0.004154355937319683,2.5649999999998285,-0.18683139252266412,-0.1431972759080229,-9.207447550523714,1.3638598640968345,1.298446589507213,7.2766449605569905,-1.4063450113252638,-1.4021884542628915,0.35455028223436436,-1.4063450113252638,-1.4173983341766458,0.7288895946879488,-0.9167254973295229,-0.9041114101116013,-3.2369026586960334,-1.0,-0.9999843378484987,-0.008407113166570791,-1.0,-1.0003503271315186,0.019100301086555166,0.5130000000000003,0.040216112939467044,-0.03563529071512295,-0.005081923356710871,0.006633229318031453,0.0038713233519368506,0.0327755066749813,0.02031484625820279,0.5130000000000003,0.0,0.0,0.0,0.0
0.5140000000000003,-0.004219738889385015,2.569999999999828,-0.23297368116452108,-0.19012107195663913,-9.054905809179425,1.3902261468200383,1.3308243469165486,6.228838476024508,-1.40414782109833,-1.4004387663826254,0.26856134826636663,-1.40414782109833,-1.414164360283439,0.6334349406282073,-0.933204886130186,-0.9206146531188057,-3.1852907653891167,-1.0,-1.0000002381210604,-0.005572378424952411,-1.0,-1.000330040474685,0.01809614492341388,0.5140000000000003,0.03879853736438082,-0.04118594178309598,-0.0451162660218285,-0.0516820680387472,-0.02289218703004592,0.010083990055076597,0.022239566213913153,0.5140000000000003,0.0,0.0,0.0,0.0
0.5150000000000003,-0.0042864197282818945,2.5749999999998274,-0.2780035234428138,-0.23605884100401509,-8.858240934221907,1.4111001143258728,1.3576719951409015,5.157858178801908,-1.4024083238061773,-1.3990769224048423,0.17943766690091345,-1.4024083238061773,-1.411441274357146,0.5369405144152745,-0.9492869726581478,-0.9367751087603481,-3.107583673145413,-1.0,-0.999944321785075,0.05929939847667165,-1.0,-1.000311193399373,0.019297762579075818,0.5150000000000003,0.11287051579984289,-0.003550069827173985,-0.008458440204856421,0.004583582686724541,0.025003758462036174,0.02979084588513048,0.012278632264708322,0.5150000000000003,0.0,0.0,0.0,0.0
0.5160000000000003,-0.004354437156697429,2.579999999999827,-0.32170590243355346,-0.2808055123376222,-8.620662680251508,1.4263820936850655,1.3788914911235792,4.068695734031086,-1.4011348255262446,-1.3981169618591365,0.08765113449606657,-1.4011348255262446,-1.4092325091503404,0.4398305061034753,-0.9648949651548405,-0.952535149678921,-3.023408619658421,-1.0,-0.9999404577120948,0.07204745109654899,-1.0,-1.0002981809042273,0.018144912278344895,0.5160000000000003,0.04559131223363733,-0.0577757614785962,-0.040694165472123234,-0.04615609742904603,-0.004832516924701991,-0.011077363357827774,0.04109662730820468,0.5160000000000003,0.0,0.0,0.0,0.0
0.5170000000000003,-0.004423453400460883,2.5849999999998263,-0.36387213983306066,-0.32415357894202984,-8.34602812338259,1.435999113640601,1.3944073416715832,2.9646136056834504,-1.4003334071966167,-1.397569726488758,-0.005430226887851719,-1.4003334071966167,-1.4075401808665735,0.3421816095596249,-0.9799543356546645,-0.9678122432936097,-2.9278288498897407,-1.0,-0.9999428390182759,0.07136894092482457,-1.0,-1.0002885206828256,0.01691580365559722,0.5170000000000003,0.03990252617017319,-0.024701570018876906,-0.00770697261918496,-0.0026839286327816625,0.015390649027914205,0.01957757080489203,0.003939793543130454,0.5170000000000003,0.0,0.0,0.0,0.0
0.5180000000000003,-0.004493440412555729,2.5899999999998258,-0.40430089239421263,-0.3659038544918031,-8.033411089046167,1.439905253044543,1.4041702996497274,1.8509971346819456,-1.4000078955796214,-1.3974440146085618,-0.0994877093474631,-1.4000078955796214,-1.4063644790820256,0.2443988673772962,-0.9943931758550759,-0.9825316967402543,-2.819050258177406,-1.0,-0.9999400742186413,0.06684505685034553,-1.0,-1.000281960944514,0.015226021170961512,0.5180000000000003,0.030693890585118025,-0.039851991864682745,-0.04105662127283405,-0.039159364425497833,-0.015703404449322778,-0.0016721592582197853,0.023891577949596232,0.5180000000000003,0.0,0.0,0.0,0.0
0.5190000000000003,-0.004563962716731765,2.5949999999998252,-0.4427991133378786,-0.4058672600285084,-7.686707641061793,1.4380818601309338,1.4081558154185416,0.7327421850804179,-1.4001598449890889,-1.3977456297398665,-0.19384131369919666,-1.4001598449890889,-1.405703853229317,0.14687122872402789,-1.0081425404778137,-0.9966371235705703,-2.711431208902556,-1.0,-1.0000125651022815,-0.021922250977153657,-1.0,-1.0002813680927218,0.010192621482035851,0.5190000000000003,0.02524437245455995,-0.02752526391262028,-0.01118419300729484,-0.005887570619057092,0.003763444522771886,0.021177479365808716,0.0020418820560158535,0.5190000000000003,0.0,0.0,0.0,0.0
0.5200000000000004,-0.004635288067420285,2.5999999999998247,-0.4791829741488465,-0.44385108013045027,-7.3026030789520995,1.4305376415777378,1.4063641599703112,-0.3859529868765473,-1.4007885298685219,-1.3984779880048095,-0.28784556596085575,-1.4007885298685219,-1.405555163331665,0.04974569376898013,-1.021136776481731,-1.0100261094002334,-2.5713910939953495,-1.0,-0.9999460859702305,0.007945754200524745,-1.0,-1.000277811668831,0.010493832992523319,0.5200000000000004,0.10487708880470713,0.008765432671794748,-0.033199682648820505,-0.03116227996595744,0.00965126432271357,0.006104845699113404,0.02131994017298211,0.5200000000000004,0.0,0.0,0.0,0.0
0.5210000000000004,-0.004707381224888444,2.604999999999824,-0.5132787423546358,-0.4796872285869601,-6.881888328444202,1.4173086209325654,1.3988235327817222,-1.4983304919535965,-1.4018909482556194,-1.3996422957012609,-0.3816930036930333,-1.4018909482556194,-1.4059129500196779,-0.0463078299454751,-1.033313836555227,-1.0226610948560173,-2.4217116318680785,-1.0,-0.9999782344359089,0.0013968273428851107,-1.0,-1.0002782476409602,0.008973622987035718,0.5210000000000004,0.03871551033691599,-0.05188178898080137,-0.018875234794768714,-0.008459048968434746,0.018791476766298776,-0.003885741784550256,0.026925552432107536,0.5210000000000004,0.0,0.0,0.0,0.0
0.5220000000000004,-0.004780140519653444,2.6099999999998236,-0.5449236110958455,-0.513205496547457,-6.428848326633209,1.398457966600692,1.3855850547276019,-2.600220736768294,-1.403461836116609,-1.4012363881822594,-0.47446623789603026,-1.403461836116609,-1.4067703294875578,-0.14101941835570095,-1.0446155753913735,-1.0344752519687144,-2.262481489541777,-1.0,-0.9999658276222831,0.005493861498269645,-1.0,-1.0002799703695324,0.007661041669949881,0.5220000000000004,0.04308499354833177,-0.02127267574822861,-0.02167454927419238,-0.03268273012330103,0.0055511946878188945,0.003947899027121837,0.015575573058464631,0.5220000000000004,0.0,0.0,0.0,0.0
0.5230000000000004,-0.004853500364720829,2.614999999999823,-0.573966476526837,-0.5442509091553844,-5.945265332520256,1.3740756902167255,1.3667268257533443,-3.686753557924955,-1.4054936924819394,-1.4032560761027777,-0.5655048915149081,-1.4054936924819394,-1.408118352276373,-0.23407890403088127,-1.0549880273310133,-1.0454135165937322,-2.0923561262628976,-1.0,-0.9999346168006565,0.006697741204438834,-1.0,-1.0002835506473569,0.005980056927258065,0.5230000000000004,0.032355146191234085,-0.03434912551670302,-0.024393025644179722,-0.007939408013699412,0.0024642916402332626,0.00591781147385112,0.016603402602486494,0.5230000000000004,0.0,0.0,0.0,0.0
0.5240000000000004,-0.0049275290704222825,2.6199999999998225,-0.6002686593346732,-0.5726778742611894,-5.43334413143646,1.344278216840197,1.3423521261047415,-4.753023494500518,-1.407976815263317,-1.40569478491886,-0.6543224576932318,-1.407976815263317,-1.409946189785146,-0.3251079355124668,-1.0643816640480976,-1.0554235546181907,-1.9122564047720891,-1.0,-0.9998988988354975,0.006357829488981524,-1.0,-1.0002884135180894,0.004543242099489262,0.5240000000000004,0.03062739175713679,-0.02473118286545603,-0.02024488303241012,-0.030201445349297806,-0.00043644799264919154,0.006991119555605718,0.01204810729684097,0.5240000000000004,0.0,0.0,0.0,0.0
0.5250000000000004,-0.005002321336298948,2.624999999999822,-0.6237045669310756,-0.5983524214014254,-4.895419799586097,1.309207829027383,1.312589346491685,-5.794142703971958,-1.4108993475810514,-1.4085436396890187,-0.7404180611104357,-1.4108993475810514,-1.4122411437503342,-0.4137557836672447,-1.0727516310468126,-1.0644574244044986,-1.7229746817539813,-1.0,-0.9998655341911308,0.0053297171321442845,-1.0,-1.0002944478035536,0.003009027426309465,0.5250000000000004,0.09923638723682558,0.026833884855188672,-0.019221109833012007,-0.0042822115902261815,0.023074464145518947,0.00869901049412583,0.012840746400405834,0.5250000000000004,0.0,0.0,0.0,0.0
0.5260000000000004,-0.005077851766428292,2.6299999999998214,-0.6441622931554329,-0.6211528838105937,-4.333978812106935,1.2690319874339075,1.277591481770398,-6.805330817364085,-1.4142473343805078,-1.4117915817063975,-0.8233391178579228,-1.4142473343805078,-1.4149886501814697,-0.49966030961729047,-1.080057961841226,-1.0724719045847013,-1.52545788795967,-1.0,-0.9998360380602833,0.004170083784281596,-1.0,-1.0003012910481053,0.0015810237787063854,0.5260000000000004,0.039235835007119545,-0.05244672786664517,-0.02921967449177404,-0.027824925383933663,0.013498262674721984,-0.011642625289394415,0.032754492683758435,0.5260000000000004,0.0,0.0,0.0,0.0
0.5270000000000004,-0.0051539182629590395,2.634999999999821,-0.6615441526252968,-0.6409707065610589,-3.7516969524831802,1.223942531192245,1.237535561851316,-7.781899623710383,-1.4180047890673129,-1.4154254550975398,-0.9026606223609452,-1.4180047890673129,-1.418172324845625,-0.5824772110400094,-1.0862657687947488,-1.0794287719947122,-1.3203595173608875,-1.0,-0.9998148682325336,0.001205413809146841,-1.0,-1.00030877268912,0.0002147564174753147,0.5270000000000004,0.043237329755263176,-0.013700853347435982,-0.007697832774149649,-0.0116265016903222,0.01349805297683715,0.00875986411455551,0.009654984693322738,0.5270000000000004,0.0,0.0,0.0,0.0
0.5280000000000004,-0.005230679567842381,2.6399999999998203,-0.6757671471828381,-0.6577105486210026,-3.151201681377245,1.1741547618823005,1.192621844523908,-8.719352506251123,-1.4221537698431417,-1.419430093381209,-0.9779675376312007,-1.4221537698431417,-1.421774012445865,-0.6618703638658232,-1.0913454097081565,-1.0852944387664896,-1.1090329151883103,-1.0,-0.999803398548212,-0.0010565497116845804,-1.0,-1.000316549832753,-0.001115723271829623,0.5280000000000004,0.028745804042376866,-0.0324623168132028,-0.031859167492664764,-0.023182767244773805,-0.009120862493237847,0.003730371241889241,0.01164956985610649,0.5280000000000004,0.0,0.0,0.0,0.0
0.5290000000000004,-0.005308235741805393,2.6449999999998197,-0.6867633622099962,-0.6758953950449818,-5.003541704769588,1.119906415469107,1.1449241432193071,-7.940180980221422,-1.4266744653775745,-1.4250533119449296,-1.9484362412500962,-1.4266744653775745,-1.4246455335401822,-0.28053157338667095,-1.095272629360713,-1.090396221675695,-1.1721165639377928,-1.0,-0.9997640541575727,0.020112988475248745,-1.0,-1.0004248720301263,-0.08260460569799441,0.5290000000000004,0.024431777772426343,-0.0185336410414568,-0.009649299833895841,-0.012880773703629944,6.665758688328971e-05,0.014410855991555088,0.006940667318058841,0.5290000000000004,0.0,0.0,0.0,0.0
0.5300000000000004,-0.00538679780169331,2.649999999999819,-0.694480290919915,-0.703883394720216,-5.4017023277740766,1.061456527116615,1.1076120284475637,-7.271574452325689,-1.4315452894069487,-1.4398644195084627,-3.0708246897472646,-1.4315452894069487,-1.4223430473249403,0.6633376215822477,-1.098028675328541,-1.0961988330666856,-1.1509553705319133,-1.0,-0.9993806530511181,0.10062248287411032,-1.0,-1.0009498578873026,-0.11176786460989745,0.5300000000000004,0.08968593574207964,0.043430755378469243,-0.023390044284004652,-0.01515694424337971,0.015220502530349567,0.004514373816451284,0.010779050805922757,0.5300000000000004,0.0,0.0,0.0,0.0
0.5310000000000004,-0.005466161716308037,2.6549999999998186,-0.6988810850761833,-0.7159764787010097,0.24927705955670976,0.9990841942980817,1.0661215591650743,-8.868316665874126,-1.436742983808493,-1.4536386560222951,-1.6994816084862876,-1.436742983808493,-1.4215042664638748,0.08646751586946916,-1.0996003875272082,-1.099578191060396,-0.3792800446969381,-1.0,-0.9991222147930159,-0.022359178446203193,-1.0,-1.0012718695438851,-0.0376347227161659,0.5310000000000004,0.02498867183398401,-0.0515640708304462,-0.024953819855935144,-0.013400178499330062,0.0004193912333622096,0.0024212261693475623,0.011954035807202279,0.5310000000000004,0.0,0.0,0.0,0.0
0.5320000000000004,-0.005546468370391288,2.659999999999818,-0.6999447309426934,-0.7037724161082388,3.8477492148958157,0.9330872441091872,1.0080031673146495,-12.445528869513454,-1.4422427296575677,-1.4610797471201755,-1.125797242081227,-1.4422427296575677,-1.424789246204963,-1.004600634187114,-1.099980261050962,-1.0998188327783092,0.1694103391980169,-1.0,-0.9994477416648424,-0.14248674044794518,-1.0,-1.001071689249756,0.08370888402751184,0.5320000000000004,0.03639564684636989,-0.0058698785903431305,-0.007621446625107775,-0.02128566151620609,0.0029059445784923588,0.012040496827272512,0.017918780281529573,0.5320000000000004,0.0,0.0,0.0,0.0
0.5330000000000004,-0.005627766410527011,2.6649999999998175,-0.697666149623965,-0.6819437165261686,4.382676452897161,0.86378081114744,0.9388060008218859,-13.664603862814156,-1.4480182657377134,-1.4646262463133908,-0.7368794573112971,-1.4480182657377134,-1.431209337326529,-1.141011886958288,-1.099166482008559,-1.0981949604319352,0.3487299056600313,-1.0,-1.0000477959587546,-0.11484832101374703,-1.0,-1.0006751252388506,0.06946721326813642,0.5330000000000004,0.03547084060786467,-0.02912828093426792,-0.02858472919444549,-0.010717125434682728,-0.00040858685589240107,0.007768269427505137,0.015839540427554144,0.5330000000000004,0.0,0.0,0.0,0.0
0.5340000000000004,-0.005709961302904362,2.669999999999817,-0.692056221316806,-0.6639572801682461,3.025007333949144,0.7914958327484851,0.8658173837959056,-14.075041952379422,-1.4540420139376262,-1.4681406620940785,-0.9103163742216364,-1.4540420139376262,-1.4383921962374537,-1.4152577844190968,-1.0971629361845736,-1.0958900381006578,0.4072493308586144,-1.0,-1.000378468571402,0.005557270393863029,-1.0,-1.0003536473636137,0.044072649805161734,0.5340000000000004,0.0346278434865334,-0.013966559153985342,-0.007396708373797356,-0.020784745904905366,0.00043320440355598677,0.012687070022468605,0.015877546407834175,0.5340000000000004,0.0,0.0,0.0,0.0
0.5350000000000004,-0.005793262632805514,2.6749999999998164,-0.6831417333575109,-0.6493140400674543,2.6046316241464855,0.7165774687645352,0.7907238741892552,-14.504013697013361,-1.4602852109362887,-1.4722237838286416,-0.9938362357599084,-1.4602852109362887,-1.445443615314848,-1.2730306364871948,-1.0939791904848253,-1.0930541941702863,0.5538859897091014,-1.0,-1.0004626608427627,0.008159046000389275,-1.0,-1.0001852484118383,0.015260278207037292,0.5350000000000004,0.09241377621351714,0.05836323509749097,-0.01862415972356729,-0.003791708541367844,0.016513812234246472,0.012027228424074443,0.01481734570363255,0.5350000000000004,0.0,0.0,0.0,0.0
0.5360000000000004,-0.005877726139806505,2.679999999999816,-0.6709652523126712,-0.6375372341090433,2.2203401364966604,0.6393834534304682,0.7137516381370886,-14.824678166940423,-1.4667180455474609,-1.4768200058018888,-1.110565845908333,-1.4667180455474609,-1.4526794282191935,-1.3744079532133455,-1.0896304472545255,-1.0894849336679155,0.7089432462941495,-1.0,-1.0003485867179385,0.06068163971685371,-1.0,-1.0001002961917669,0.005334797340936649,0.5360000000000004,0.03953145348710067,-0.05124339958508717,-0.02642600099351683,-0.01947510386787865,0.011461176553451913,-0.0033951226264664625,0.031415982234376943,0.5360000000000004,0.0,0.0,0.0,0.0
0.5370000000000004,-0.005963358139108987,2.6849999999998153,-0.6555849207243615,-0.6320634283346539,-0.981012085278828,0.5602823871874074,0.6356833570589895,-14.830845754629344,-1.4733098010677161,-1.482122279062345,-1.3361853769439898,-1.4733098010677161,-1.4598368625377338,-1.2909917604499985,-1.084137471687272,-1.0932833171606295,-2.1732761530362454,-1.0,-0.9965483938805673,1.1737224103505914,-1.0,-1.0057622842483727,-2.201696701674882,0.5370000000000004,0.04630729360414827,-0.0009427620295830996,-0.0001413922527831457,-0.012933746015668657,0.013054769888897144,0.006759732599156659,0.012064600849273605,0.5370000000000004,0.0,0.0,0.0,0.0
0.5380000000000004,-0.006050678013276442,2.6899999999998148,-0.6370741794802403,-0.6367880986349389,-0.5726408230486746,0.4796519766203039,0.5580484750357908,-15.022210021649219,-1.480029001948308,-1.4887480195424536,-1.4669846584918962,-1.480029001948308,-1.4668616776552568,-1.3286431489763642,-1.0775264926715145,-1.1052244621605103,-1.767576996922842,-1.0,-0.9909537834419744,1.0415089827754853,-1.0,-1.0160671193747868,-1.605272079583042,0.5380000000000004,0.03993645720671091,-0.026701070558310114,-0.029725255421465313,-0.01519407057363642,0.0016369417944883113,0.0060274355252619705,0.0244484670669832,0.5380000000000004,0.0,0.0,0.0,0.0
0.5390000000000004,-0.006139688705335253,2.694999999999814,-0.6155214171342462,-0.6309560657964424,2.0865732041475016,0.397877230913799,0.478221629443205,-15.5355515935002,-1.4868435640905167,-1.4951201761375794,-1.3501777879672408,-1.4868435640905167,-1.4740114752311513,-1.3464577149317007,-1.069829077547945,-1.1074955922727798,0.4489212330620584,-1.0,-0.9868061002597794,0.6518795870347547,-1.0,-1.0212664052898695,-0.45447894574133185,0.5390000000000004,0.038426595565219795,-0.009283601143871306,-0.0017096885688022145,-0.013789311361292966,0.003828707745028248,0.013138370163271962,0.011960691884265295,0.5390000000000004,0.0,0.0,0.0,0.0
0.5400000000000004,-0.006230680885586545,2.6999999999998137,-0.5910295478523776,-0.6131544652033696,4.1701409556707025,0.31534862343826625,0.39626200961141783,-15.91355000103841,-1.4937209480468112,-1.500988137740551,-1.2635005058716224,-1.4937209480468112,-1.481338828402485,-1.3887884848613306,-1.0610819813758492,-1.1003834025874752,2.0056212841094956,-1.0,-0.9857958414139727,-0.18444147324156412,-1.0,-1.021560791172204,0.27009413097060475,0.5400000000000004,0.0866653822474571,0.07395437155687062,-0.018016411491441175,-0.006070782664015728,0.012716414491729555,0.011676573477414243,0.01820346860423258,0.5400000000000004,0.0,0.0,0.0,0.0
0.5410000000000004,-0.006323694088036849,2.704999999999813,-0.5637155199988586,-0.5877325945356489,5.089038432490545,0.23246022724443494,0.3131114416038604,-16.07466229911556,-1.500628314396297,-1.506605640206791,-1.2451050966260848,-1.500628314396297,-1.4887275900420442,-1.389141449070526,-1.0513269714281637,-1.0886101167555062,2.354302248621582,-1.0,-0.9870885551197945,-0.2961281588584754,-1.0,-1.0197686204649354,0.32522679289769607,0.5410000000000004,0.03932559854817075,-0.05091151953179751,-0.025624342598281447,-0.013474679909551646,0.010092643261245704,0.002874221785749753,0.028315889339140005,0.5410000000000004,0.0,0.0,0.0,0.0
0.5420000000000004,-0.006419530973848191,2.7099999999998126,-0.5337097577091885,-0.5656139193442796,3.3010143539859547,0.14960783336958705,0.240485253298026,-12.944864239470347,-1.5075326805525344,-1.5192546042345014,-3.250177087651858,-1.5075326805525344,-1.4923274669494384,-0.43801544850721597,-1.0406106277532816,-1.0766992551962027,2.1301294962961377,-1.0,-0.9884455940967528,-0.24481499980170418,-1.0,-1.018142379598263,0.2705577982869084,0.5420000000000004,0.04613276413610554,0.00560184050696419,0.0037366606046140283,-0.015626096165479886,0.005818067130395177,0.010109314406767683,0.012529378074412068,0.5420000000000004,0.0,0.0,0.0,0.0
0.5430000000000004,-0.006517847129509215,2.714999999999812,-0.5011555381165499,-0.5470887727766222,4.026082045324796,0.06718706094038096,0.17387346764290998,-13.567801439588813,-1.5144010782549682,-1.535466353342186,-2.7116542699972666,-1.5144010782549682,-1.4944907749609075,-0.5812449260990282,-1.0289841207559107,-1.0652711405904556,2.2602621345319394,-1.0,-0.9894486097069414,-0.18047275661977144,-1.0,-1.0169810435391105,0.20293799366836046,0.5430000000000004,0.03846007956499566,-0.024301704991895018,-0.029187862689257382,-0.00979827808906436,-0.0027680025143762,0.013484038533239984,0.02046338097195552,0.5430000000000004,0.0,0.0,0.0,0.0
0.5440000000000004,-0.006618714724250698,2.7199999999998115,-0.4662083072053351,-0.5293346062634715,3.2930080069933765,-0.014408531903411126,0.10178979249362932,-14.297369267736455,-1.521200710991951,-1.5483942005730245,-2.4665042652911007,-1.521200710991951,-1.4986179174822243,-0.8801188476470249,-1.0165029668590482,-1.0640990733092237,-0.13914205935730908,-1.0,-0.9888022231280601,0.33576738460141703,-1.0,-1.0220230796969447,-1.1447039540120232,0.5440000000000004,0.03600503029040761,-0.003889753852183181,0.0017308594883758688,-0.015894220752568466,-0.0055536150958654384,0.01857326857970329,0.010234512279953645,0.5440000000000004,0.0,0.0,0.0,0.0
0.5450000000000004,-0.006722403138672551,2.724999999999811,-0.42903493755852745,-0.5102578019495657,4.113560311249602,-0.09478932724406469,0.02914552584820982,-14.482015486172193,-1.5278991106036721,-1.5602104494448317,-2.1127960981051865,-1.5278991106036721,-1.503333098424185,-0.9828025959556258,-1.0032267634137597,-1.0641004214384817,0.29506475956934103,-1.0,-0.9860726440049279,0.6250230026355894,-1.0,-1.0278519945356361,-1.0446979610358864,0.5450000000000004,0.07621132985110042,0.08889054401396485,-0.016289794375111855,-0.0003755443891855781,0.0031210443440510827,0.02038662781198841,0.014155216790464803,0.5450000000000004,0.0,0.0,0.0,0.0
0.5460000000000004,-0.00682881877371053,2.7299999999998104,-0.38981293154325397,-0.48586593739721334,5.257666402375799,-0.17357150780646874,-0.04348017042651062,-14.289385670875534,-1.5344642923172058,-1.5712855498062883,-2.1476415383663907,-1.5344642923172058,-1.5083527094974059,-0.962081428220647,-0.9892189041225907,-1.060953357644026,0.8802303946480027,-1.0,-0.9827463475220979,0.6432517058785303,-1.0,-1.0322213775332794,-0.7165018982511113,0.5460000000000004,0.031502192215768735,-0.049887397073770545,-0.026336081245044274,-0.014925272908494713,-0.0015523110410327057,0.009762431108857578,0.020867941739361823,0.5460000000000004,0.0,0.0,0.0,0.0
